Scientific.Name	row_ids	AphiaID	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	modified	bibliographicCitation	references	identifier	title	datasetID.y	Accepted_AphiaID	parent_AphiaID	speciesNOsubgenus	parent_NCBI	accepted_NCBI	row_id	Project.Request	Point.of.Contact.for.Submission	Email	Common.Name	Survey.Type
MAKROKYLINDRUS	R01908	110404	urn:lsid:marinespecies.org:taxname:110404	urn:lsid:marinespecies.org:taxname:110404	urn:lsid:marinespecies.org:taxname:110404	urn:lsid:marinespecies.org:taxname:110380	Makrokylindrus	Makrokylindrus	Diastylidae	NA	NA	Animalia	Arthropoda	Malacostraca	Cumacea	Diastylidae	Makrokylindrus	NA	NA	NA	Genus	Stebbing, 1912	accepted	2006-09-25	Watling, L.; Gerken, S. (2024). World Cumacea Database. Makrokylindrus Stebbing, 1912. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110404	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110404	NA	NA	NA	110404	110380	NA	NCBI:txid27413	NA	R01908	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MAYERELLA	R01937	158040	urn:lsid:marinespecies.org:taxname:158040	urn:lsid:marinespecies.org:taxname:158040	urn:lsid:marinespecies.org:taxname:158040	urn:lsid:marinespecies.org:taxname:430770	Mayerella	Mayerella	Caprellinae	Huntsman A.G. (1915). A new caprellid from the Bay of Fundy. <em>Contributions to Canadian Biology and Fisheries, sessional paper.</em> 39b,39–42.	1915	Animalia	Arthropoda	Malacostraca	Amphipoda	Caprellidae	Mayerella	NA	NA	NA	Genus	Huntsman, 1915	accepted	2019-09-26	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilas-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Mayerella Huntsman, 1915. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=158040	https://www.marinespecies.org/aphia.php?p=taxdetails&id=158040	NA	NA	NA	158040	430770	NA	NA	NA	R01937	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MEGASURCULA	R01948	432503	urn:lsid:marinespecies.org:taxname:432503	urn:lsid:marinespecies.org:taxname:432503	urn:lsid:marinespecies.org:taxname:432503	urn:lsid:marinespecies.org:taxname:411814	Megasurcula	Megasurcula	Pseudomelatomidae	Casey, T. L. (1904). Notes on the Pleurotomidae with description of some new genera and species. <em>Transactions of the Academy of Science of St. Louis.</em> 14: 123-170.	1904	Animalia	Mollusca	Gastropoda	Neogastropoda	Pseudomelatomidae	Megasurcula	NA	NA	NA	Genus	T. L. Casey, 1904	accepted	2021-05-05	MolluscaBase eds. (2024). MolluscaBase. Megasurcula T. L. Casey, 1904. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=432503	https://www.marinespecies.org/aphia.php?p=taxdetails&id=432503	NA	NA	NA	432503	411814	NA	NCBI:txid1077928	NA	R01948	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MEIODORVILLEA	R01951	157484	urn:lsid:marinespecies.org:taxname:157484	urn:lsid:marinespecies.org:taxname:157484	urn:lsid:marinespecies.org:taxname:157484	urn:lsid:marinespecies.org:taxname:971	Meiodorvillea	Meiodorvillea	Dorvilleidae	Jumars, Peter A. 1974. A generic revision of the Dorvilleidae (Polychaeta), with six new species from the deep Pacific. Zoological Journal of the Linnean Society, London, 54(2): 101-135.	1974	Animalia	Annelida	Polychaeta	Eunicida	Dorvilleidae	Meiodorvillea	NA	NA	NA	Genus	Jumars, 1974	accepted	2020-01-22	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Meiodorvillea Jumars, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=157484	https://www.marinespecies.org/aphia.php?p=taxdetails&id=157484	NA	NA	NA	157484	971	NA	NCBI:txid160440	NA	R01951	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MELANELLA	R00940	137978	urn:lsid:marinespecies.org:taxname:137978	urn:lsid:marinespecies.org:taxname:137978	urn:lsid:marinespecies.org:taxname:137978	urn:lsid:marinespecies.org:taxname:135	Melanella	Melanella	Eulimidae	Bowdich, T.E. (1822). <i>Elements of conchology, including the fossil genera and the animals. Part I. Univalves</i>. 79 pp., 19 pls. Paris. 	1822	Animalia	Mollusca	Gastropoda	Littorinimorpha	Eulimidae	Melanella	NA	NA	NA	Genus	Bowdich, 1822	accepted	2019-10-25	MolluscaBase eds. (2024). MolluscaBase. Melanella Bowdich, 1822. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137978	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137978	NA	NA	NA	137978	135	NA	NCBI:txid69595	NA	R00940	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MELPHIDIPPELLA	R05589	101684	urn:lsid:marinespecies.org:taxname:101684	urn:lsid:marinespecies.org:taxname:101684	urn:lsid:marinespecies.org:taxname:101684	urn:lsid:marinespecies.org:taxname:101398	Melphidippella	Melphidippella	Melphidippidae	Sars, G.O. (1894). Amphipoda. Part XXII. Gammaridae. An account of the Crustacea of Norway, with short descriptions and figures of all the species. I: 481-538, pls 169-176. Cammermeyer, Christiania (Oslo).	1894	Animalia	Arthropoda	Malacostraca	Amphipoda	Melphidippidae	Melphidippella	NA	NA	NA	Genus	G.O. Sars, 1894	accepted	2017-01-06	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilas-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Melphidippella G.O. Sars, 1894. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101684	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101684	NA	NA	NA	101684	101398	NA	NCBI:txid371419	NA	R05589	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MESOPHYLLUM	R11275	144020	urn:lsid:marinespecies.org:taxname:144020	urn:lsid:marinespecies.org:taxname:144020	urn:lsid:marinespecies.org:taxname:144020	urn:lsid:marinespecies.org:taxname:1742854	Mesophyllum	Mesophyllum	Melyvonneeae	NA	NA	Plantae	Rhodophyta	Florideophyceae	Hapalidiales	Mesophyllumaceae	Mesophyllum	NA	NA	NA	Genus	Me.Lemoine, 1928	accepted	2024-03-14	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mesophyllum Me.Lemoine, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=144020	https://www.marinespecies.org/aphia.php?p=taxdetails&id=144020	NA	NA	NA	144020	1742854	NA	NA	NA	R11275	MARINe	Peter Raimondi	raimondi@ucsc.edu	NA	Encountered
METAPHOXUS	R05601	101720	urn:lsid:marinespecies.org:taxname:101720	urn:lsid:marinespecies.org:taxname:101720	urn:lsid:marinespecies.org:taxname:101720	urn:lsid:marinespecies.org:taxname:549026	Metaphoxus	Metaphoxus	Phoxocephalinae	Bonnier, J. (1896). Édriophthalmes. In: Koehler, R., Résultats scientifiques de la campagne du "Caudan" dans le Golfe de Gascogne. Edriophthalmes. <em>Annales de l' Université de Lyon.</em> 26: 527-689, pls. 28-40.	1896	Animalia	Arthropoda	Malacostraca	Amphipoda	Phoxocephalidae	Metaphoxus	NA	NA	NA	Genus	Bonnier, 1896	accepted	2010-11-29	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilas-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Metaphoxus Bonnier, 1896. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101720	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101720	NA	NA	NA	101720	549026	NA	NA	NA	R05601	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
METIS	R10633	115406	urn:lsid:marinespecies.org:taxname:115406	urn:lsid:marinespecies.org:taxname:115406	urn:lsid:marinespecies.org:taxname:115406	urn:lsid:marinespecies.org:taxname:115162	Metis	Metis	Metidae	NA	NA	Animalia	Arthropoda	Copepoda	Harpacticoida	Metidae	Metis	NA	NA	NA	Genus	Philippi, 1843	accepted	2021-04-23	Walter, T.C.; Boxshall, G. (2024). World of Copepods Database. Metis Philippi, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=115406	https://www.marinespecies.org/aphia.php?p=taxdetails&id=115406	NA	NA	NA	115406	115162	NA	NCBI:txid94027	NA	R10633	Keister Lab Salish Sea Zooplankton Species List	Julie Keister	julie.keister@noaa.gov	NA	Encountered
MICROCHARON	R01979;R12070	1767292	urn:lsid:marinespecies.org:taxname:1767292	NA	NA	NA	Microcharon	Microcharon	Lepidocharontidae	NA	NA	Animalia	Arthropoda	Malacostraca	Isopoda	Lepidocharontidae	Microcharon	NA	NA	NA	Genus	Boyko, 2024	accepted	2024-08-25T23:37:34.373Z	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Microcharon Boyko, 2024. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1767292 on 2024-11-08	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1767292	NA	NA	NA	1767292	956858	NA	NCBI:txid3116912	NA	R01979	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MICROCHARON	R01979;R12070	1767292	urn:lsid:marinespecies.org:taxname:1767292	NA	NA	NA	Microcharon	Microcharon	Lepidocharontidae	NA	NA	Animalia	Arthropoda	Malacostraca	Isopoda	Lepidocharontidae	Microcharon	NA	NA	NA	Genus	Boyko, 2024	accepted	2024-08-25T23:37:34.373Z	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Microcharon Boyko, 2024. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1767292 on 2024-11-08	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1767292	NA	NA	NA	1767292	956858	NA	NCBI:txid3116912	NA	R12070	SCB Isopod 2023 List	Regina Wetzer	rwetzer@nhm.org	NA	Encountered
MICROPHOXUS	R05636	236855	urn:lsid:marinespecies.org:taxname:236855	urn:lsid:marinespecies.org:taxname:236855	urn:lsid:marinespecies.org:taxname:236855	urn:lsid:marinespecies.org:taxname:549026	Microphoxus	Microphoxus	Phoxocephalinae	Barnard, J.L. (1960). The amphipod family Phoxocephalidae in the eastern Pacific Ocean with analyses of other species and notes for a revision of the family. <em>Allan Hancock Pacific Expeditions.</em> 18(3): 175-368.	1960	Animalia	Arthropoda	Malacostraca	Amphipoda	Phoxocephalidae	Microphoxus	NA	NA	NA	Genus	J.L. Barnard, 1960	accepted	2020-06-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilas-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Microphoxus J.L. Barnard, 1960. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=236855	https://www.marinespecies.org/aphia.php?p=taxdetails&id=236855	NA	NA	NA	236855	549026	NA	NA	NA	R05636	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MICROSTOMA	R07771	125892	urn:lsid:marinespecies.org:taxname:125892	urn:lsid:marinespecies.org:taxname:125892	urn:lsid:marinespecies.org:taxname:125892	urn:lsid:marinespecies.org:taxname:125511	Microstoma	Microstoma	Microstomatidae	NA	NA	Animalia	Chordata	Teleostei	Argentiniformes	Microstomatidae	Microstoma	NA	NA	NA	Genus	Cuvier, 1816	accepted	2014-11-21	Froese, R. and D. Pauly. Editors. (2024). FishBase. Microstoma Cuvier, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125892	https://www.marinespecies.org/aphia.php?p=taxdetails&id=125892	NA	NA	NA	125892	125511	NA	NCBI:txid170197	NA	R07771	CalCOFI Ichthyoplankton	Ed Weber	ed.weber@noaa.gov	NA	Encounteted
MITRELLA	R01996	137804	urn:lsid:marinespecies.org:taxname:137804	urn:lsid:marinespecies.org:taxname:137804	urn:lsid:marinespecies.org:taxname:137804	urn:lsid:marinespecies.org:taxname:23009	Mitrella	Mitrella	Columbellidae	Risso, A. (1826-1827). Histoire naturelle des principales productions de l'Europe Méridionale et particulièrement de celles des environs de Nice et des Alpes Maritimes. <em>[book series].</em> 400 pp., 13 pls. [volumes 1-5. Paris, F.G. Levrault. vol. 3. Mammifères. Oiseaux. Poissons / vol. 4. Mollusques. Annélides / vol. 5. Crustacés. Myriapodes, scorpionides, arachnides et acarides. Insectes. Vers intestinaux. Radiaires. Zoophytes].	1826-1827	Animalia	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Mitrella	NA	NA	NA	Genus	Risso, 1826	accepted	2024-02-01	MolluscaBase eds. (2024). MolluscaBase. Mitrella Risso, 1826. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137804	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137804	NA	NA	NA	137804	23009	NA	NCBI:txid74056	NA	R01996	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MONTACUTA	R05700	138185	urn:lsid:marinespecies.org:taxname:138185	urn:lsid:marinespecies.org:taxname:138185	urn:lsid:marinespecies.org:taxname:138185	urn:lsid:marinespecies.org:taxname:225	Montacuta	Montacuta	Montacutinae	Turton, W. (1822). Conchylia insularum britannicarum. London: Nattali, and Leicester: Combe. xlvii + 280 pp., 20 pls.	1822	Animalia	Mollusca	Bivalvia	Galeommatida	Lasaeidae	Montacuta	NA	NA	NA	Genus	W. Turton, 1822	accepted	2023-10-26	MolluscaBase eds. (2024). MolluscaBase. Montacuta W. Turton, 1822. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138185	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138185	NA	NA	NA	138185	225	NA	NA	NA	R05700	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MONTICELLINA	R02020	479441	urn:lsid:marinespecies.org:taxname:479441	urn:lsid:marinespecies.org:taxname:479441	urn:lsid:marinespecies.org:taxname:479441	urn:lsid:marinespecies.org:taxname:479298	Monticellina	Monticellina	Umagillinae	Westblad, E. (1953). New Turbellaria parasites in Echinoderms. <em>Arkiv för Zoologi (Ser. 2).</em> 5(2): 269-288, pl 1-3.	1953	Animalia	Platyhelminthes	NA	Rhabdocoela	Umagillidae	Monticellina	NA	NA	NA	Genus	Westblad, 1953	accepted	2021-08-01	Tyler, S., Artois, T.; Schilling, S.; Hooge, M.; Bush, L.F. (eds) (2006-2024). World List of turbellarian worms: Acoelomorpha, Catenulida, Rhabditophora. Monticellina Westblad, 1953. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=479441	https://www.marinespecies.org/aphia.php?p=taxdetails&id=479441	NA	NA	NA	479441	479298	NA	NA	NA	R02020	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MUNNOGONIUM	R02030	248996	urn:lsid:marinespecies.org:taxname:248996	urn:lsid:marinespecies.org:taxname:248996	urn:lsid:marinespecies.org:taxname:248996	urn:lsid:marinespecies.org:taxname:118266	Munnogonium	Munnogonium	Paramunnidae	George, R. Y.; Strömberg, J. O. (1968). Some new species and new records of marine isopods from San Juan Archipelago, Washington, U.S.A. <em>Crustaceana.</em> 14(3): 225-254.	1968	Animalia	Arthropoda	Malacostraca	Isopoda	Paramunnidae	Munnogonium	NA	NA	NA	Genus	George & Strömberg, 1968	accepted	2023-07-05	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Munnogonium George & Strömberg, 1968. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=248996	https://www.marinespecies.org/aphia.php?p=taxdetails&id=248996	NA	NA	NA	248996	118266	NA	NA	NA	R02030	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MUSCULUS	R02036;R11500	138225	urn:lsid:marinespecies.org:taxname:138225	urn:lsid:marinespecies.org:taxname:138225	urn:lsid:marinespecies.org:taxname:138225	urn:lsid:marinespecies.org:taxname:510725	Musculus	Musculus	Musculinae	Röding, P. F. (1798). Museum Boltenianum sive Catalogus cimeliorum e tribus regnis naturæ quæ olim collegerat Joa. Fried Bolten, M. D. p. d. per XL. annos proto physicus Hamburgensis. Pars secunda continens Conchylia sive Testacea univalvia, bivalvia & multivalvia. Trapp, Hamburg, viii + 199 pp.	1798	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Musculus	NA	NA	NA	Genus	Röding, 1798	accepted	2019-08-12	MolluscaBase eds. (2024). MolluscaBase. Musculus Röding, 1798. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138225	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138225	NA	NA	NA	138225	510725	NA	NA	NA	R02036	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
MUSCULUS	R02036;R11500	138225	urn:lsid:marinespecies.org:taxname:138225	urn:lsid:marinespecies.org:taxname:138225	urn:lsid:marinespecies.org:taxname:138225	urn:lsid:marinespecies.org:taxname:510725	Musculus	Musculus	Musculinae	Röding, P. F. (1798). Museum Boltenianum sive Catalogus cimeliorum e tribus regnis naturæ quæ olim collegerat Joa. Fried Bolten, M. D. p. d. per XL. annos proto physicus Hamburgensis. Pars secunda continens Conchylia sive Testacea univalvia, bivalvia & multivalvia. Trapp, Hamburg, viii + 199 pp.	1798	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Musculus	NA	NA	NA	Genus	Röding, 1798	accepted	2019-08-12	MolluscaBase eds. (2024). MolluscaBase. Musculus Röding, 1798. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138225	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138225	NA	NA	NA	138225	510725	NA	NA	NA	R11500	MARINe	Peter Raimondi	raimondi@ucsc.edu	NA	Encountered
MYRIOWENIA	R02045	324790	urn:lsid:marinespecies.org:taxname:324790	urn:lsid:marinespecies.org:taxname:324790	urn:lsid:marinespecies.org:taxname:324790	urn:lsid:marinespecies.org:taxname:975	Myriowenia	Myriowenia	Oweniidae	Hartman, Olga. (1960). Systematic account of some marine invertebrate animals from the deep basins off southern California. <em>Allan Hancock Pacific Expeditions.</em> 22(2): 69-216, plates 1-19.	1960	Animalia	Annelida	Polychaeta	NA	Oweniidae	Myriowenia	NA	NA	NA	Genus	Hartman, 1960	accepted	2024-05-27	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Myriowenia Hartman, 1960. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=324790	https://www.marinespecies.org/aphia.php?p=taxdetails&id=324790	NA	NA	NA	324790	975	NA	NCBI:txid39832	NA	R02045	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
NAIS	R05756	137357	urn:lsid:marinespecies.org:taxname:137357	urn:lsid:marinespecies.org:taxname:137357	urn:lsid:marinespecies.org:taxname:137357	urn:lsid:marinespecies.org:taxname:176043	Nais	Nais	Naidinae	Müller, O. F. (1773-1774). <i>Vermium terrestrium et fluviatilium, seu animalium infusoriorum, helminthicorum, et testaceorum, non marinorum, succincta historia</i>. <em>[Book].</em> Vol. 1: 1-136 Infusoria [1773] / Vol1  [part 2] 1-78 Helminthica 1-72 [1774] ; Vol. 2: 1-214 Testacea + index 8 pp. [1774]. Havniæ (Copenhagen) & Lipsiæ (Leipzig): Heineck & Faber.	1773-1774	Animalia	Annelida	Clitellata	Tubificida	Naididae	Nais	NA	NA	NA	Genus	Müller, 1774	accepted	2021-05-24	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Nais Müller, 1774. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137357	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137357	NA	NA	NA	137357	176043	NA	NCBI:txid1780200	NA	R05756	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
